Fecha,DemReal,N_ano,Clasif_dia,Lab_previo_fest,Lab_post_fest,Huelga_General,A3_Tmax,A3_Tmin,A4_Tmax,A4_Tmin,B3_Tmax,B3_Tmin,B4_Tmax,B4_Tmin,C1_Tmax,C1_Tmin,C2_Tmax,C2_Tmin,C3_Tmax,C3_Tmin,C4_Tmax,C4_Tmin,D1_Tmax,D1_Tmin,D2_Tmax,D2_Tmin,D3_Tmax,D3_Tmin,E1_Tmax,E1_Tmin,Ind_Indust1,Ind_Indust2,Ind_Indust3,Ind_Indust4,Ind_Indust5,Ind_Indust6,Ind_Indust7,Ind_Indust8,Ind_Indust9,Ind_Indust10,Ind_Indust11,Ind_Indust12,Ind_Indust13,Ind_Indust14,Ind_Indust15,Ind_Indust16,Ind_Indust17,Ind_Indust18,Ind_Indust19,Ind_Indust20,Ind_Indust21,Ind_Indust22,Ind_Indust23,Ind_Indust24,Ind_Indust25,Ind_Indust26,Ind_Indust27,Ind_Indust28,Ind_Indust30,Ind_Indust31,Ind_Indust32,Ind_Indust33,Ind_Indust34,Ind_Indust35,Ind_Indust36,Ind_Indust37,Ind_Indust38,Ind_Indust39,Ind_Indust40,Ind_Indust41,Ind_Indust42,Ind_Indust45,Ind_Indust46,Ind_Indust47,Ind_Indust48,Ind_Indust49,Ind_Indust50,Ind_Indust51,Ind_Indust52,Ind_Indust53,Ind_Indust54,Ind_Indust55,Ind_Indust56,Ind_Serv1,Ind_Serv2,Ind_Serv3,Ind_Serv4,Ind_Serv5,Ind_Serv6,Ind_Serv7,Ind_Serv8,Ind_Serv9,Ind_Serv10,Ind_Empleo1,Ind_Empleo2,Ind_Empleo3,Ind_Empleo4,Ind_Cemento,Ind_Precios1,Ind_Precios2,Ind_Precios3,Ind_Precios4,Ind_Precios5,Ind_Precios6,Ind_Precios7,Ind_Precios8,Ind_Precios9,Ind_Precios10,Ind_Precios11,Ind_Precios12,Ind_Precios13,Ind_Precios14,Ind_Fabr1,Ind_Fabr2,Dia_sem_SIN,Dia_sem_COS,N_mes_SIN,N_mes_COS,N_semana_SIN,N_semana_COS,N_dia_mes_SIN,N_dia_mes_COS
2014-06-25,669291.0,2014,Laborable,0,0,0,1.6433920999999998,1.0281942,0.4928369999999999,0.3325116999999999,2.7870089,1.7215478,2.4273209,1.3859373,1.9638585,1.4703735000000002,0.7113113999999999,0.4666063,1.5691577,0.8781694999999999,1.1796825,0.5926773000000001,1.305306,0.8891435000000001,4.3356881,2.5281621000000003,6.112133699999999,3.4331766,1.2735617,0.600533,103.091,98.607,98.797,100.371,130.244,97.2,98.593,105.889,142.525,102.294,88.2,78.773,103.294,97.047,95.279,81.212,100.118,98.83,99.592,95.305,93.082,99.219,99.757,93.463,100.718,99.087,70.689,103.259,96.345,103.113,101.062,104.476,104.941,104.563,100.717,106.364,107.46,103.319,92.106,93.039,141.207,140.261,101.235,102.403,102.008,102.435,100.592,102.825,97.611,115.179,101.923,94.007,112.908,96.792,96.693,86.384,98.042,97.634,96.971,99.469,98.282,96.701,95.343,16643365.0,5893277.0,386987.0,4185398.0,1406.26,101.258,96.966,97.934,106.039,106.909,100.466,100.21,107.645,99.999,101.07,98.023,98.01,96.831,101.258,76.0,496.0,0.9749279121818236,-0.22252093395631434,0.5000000000000003,-0.8660254037844385,0.1205366802553235,-0.992708874098054,-0.9510565162951536,0.30901699437494723
2014-06-26,683943.0,2014,Laborable,0,0,0,1.6965082000000002,1.0920313,0.4966969,0.3326627,3.0729149,1.9219899,2.6024796999999995,1.4999786,2.0189324,1.3557376,0.7214247,0.5231468,1.8347416,0.9177,1.2843768,0.6627489999999999,1.2583065999999998,0.7943674000000001,4.6907259,2.909184600000001,6.239777599999998,3.5965813,1.3060626999999998,0.6370003,103.091,98.607,98.797,100.371,130.244,97.2,98.593,105.889,142.525,102.294,88.2,78.773,103.294,97.047,95.279,81.212,100.118,98.83,99.592,95.305,93.082,99.219,99.757,93.463,100.718,99.087,70.689,103.259,96.345,103.113,101.062,104.476,104.941,104.563,100.717,106.364,107.46,103.319,92.106,93.039,141.207,140.261,101.235,102.403,102.008,102.435,100.592,102.825,97.611,115.179,101.923,94.007,112.908,96.792,96.693,86.384,98.042,97.634,96.971,99.469,98.282,96.701,95.343,16643365.0,5893277.0,386987.0,4185398.0,1406.26,101.258,96.966,97.934,106.039,106.909,100.466,100.21,107.645,99.999,101.07,98.023,98.01,96.831,101.258,76.0,496.0,0.43388373911755823,-0.900968867902419,0.5000000000000003,-0.8660254037844385,0.1205366802553235,-0.992708874098054,-0.866025403784439,0.49999999999999933
2014-06-27,690350.0,2014,Laborable,0,0,0,1.622635,1.0488577,0.5362119,0.3468046,2.9201303000000003,1.8970654,2.7654440000000005,1.4310304,2.0117128,1.3466693,0.7137141,0.4787573,1.9154751,0.9634182,1.3735419,0.6446313,1.3808716,0.7500201999999999,4.8797021,2.6735371,7.0335350000000005,3.6123640999999993,1.4272402,0.6288591,103.091,98.607,98.797,100.371,130.244,97.2,98.593,105.889,142.525,102.294,88.2,78.773,103.294,97.047,95.279,81.212,100.118,98.83,99.592,95.305,93.082,99.219,99.757,93.463,100.718,99.087,70.689,103.259,96.345,103.113,101.062,104.476,104.941,104.563,100.717,106.364,107.46,103.319,92.106,93.039,141.207,140.261,101.235,102.403,102.008,102.435,100.592,102.825,97.611,115.179,101.923,94.007,112.908,96.792,96.693,86.384,98.042,97.634,96.971,99.469,98.282,96.701,95.343,16643365.0,5893277.0,386987.0,4185398.0,1406.26,101.258,96.966,97.934,106.039,106.909,100.466,100.21,107.645,99.999,101.07,98.023,98.01,96.831,101.258,76.0,496.0,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385,0.1205366802553235,-0.992708874098054,-0.7431448254773946,0.6691306063588578
2014-06-28,631607.0,2014,Laborable,0,0,0,1.8405691,1.0815899,0.5450228,0.367371,3.0511814000000004,1.9574547,2.8271918999999994,1.4838255,2.0525765,1.2652558,0.7309610999999999,0.4983404,1.9951656,0.9764087,1.3077141,0.7044531,1.4084991,0.7818042000000001,4.9306006,2.9982088,7.085871100000001,3.8242652000000006,1.3252313000000002,0.6411518,103.091,98.607,98.797,100.371,130.244,97.2,98.593,105.889,142.525,102.294,88.2,78.773,103.294,97.047,95.279,81.212,100.118,98.83,99.592,95.305,93.082,99.219,99.757,93.463,100.718,99.087,70.689,103.259,96.345,103.113,101.062,104.476,104.941,104.563,100.717,106.364,107.46,103.319,92.106,93.039,141.207,140.261,101.235,102.403,102.008,102.435,100.592,102.825,97.611,115.179,101.923,94.007,112.908,96.792,96.693,86.384,98.042,97.634,96.971,99.469,98.282,96.701,95.343,16643365.0,5893277.0,386987.0,4185398.0,1406.26,101.258,96.966,97.934,106.039,106.909,100.466,100.21,107.645,99.999,101.07,98.023,98.01,96.831,101.258,76.0,496.0,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385,0.1205366802553235,-0.992708874098054,-0.5877852522924734,0.8090169943749473
2014-06-29,564095.0,2014,No Laborable,0,0,0,1.7659857,1.2139499,0.5154959,0.3318776999999999,3.0811107,2.1061719,2.6534068,1.588069,1.9444043,1.189868,0.6955245,0.4812947999999999,1.8225109,1.0713207000000002,1.2597129,0.6566673,1.2251120999999998,0.7008422000000001,4.4437411,2.5075743,6.373799599999999,3.6349252,1.2039092999999998,0.4476195,103.091,98.607,98.797,100.371,130.244,97.2,98.593,105.889,142.525,102.294,88.2,78.773,103.294,97.047,95.279,81.212,100.118,98.83,99.592,95.305,93.082,99.219,99.757,93.463,100.718,99.087,70.689,103.259,96.345,103.113,101.062,104.476,104.941,104.563,100.717,106.364,107.46,103.319,92.106,93.039,141.207,140.261,101.235,102.403,102.008,102.435,100.592,102.825,97.611,115.179,101.923,94.007,112.908,96.792,96.693,86.384,98.042,97.634,96.971,99.469,98.282,96.701,95.343,16643365.0,5893277.0,386987.0,4185398.0,1406.26,101.258,96.966,97.934,106.039,106.909,100.466,100.21,107.645,99.999,101.07,98.023,98.01,96.831,101.258,76.0,496.0,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385,0.1205366802553235,-0.992708874098054,-0.40673664307580093,0.9135454576426005
2014-06-30,668971.0,2014,Laborable,0,0,0,1.5499256,1.0624877,0.5384834,0.3444909,2.8323591999999995,1.9373469,2.5818533,1.3742026,2.1101374,1.1469915,0.6790236999999999,0.4643703,1.8510194,0.9904407,1.3431839,0.5999745,1.3841269,0.6466886999999999,4.573493,2.4212510000000003,6.853507099999999,3.4198133000000004,1.4054343,0.4807628999999999,103.091,98.607,98.797,100.371,130.244,97.2,98.593,105.889,142.525,102.294,88.2,78.773,103.294,97.047,95.279,81.212,100.118,98.83,99.592,95.305,93.082,99.219,99.757,93.463,100.718,99.087,70.689,103.259,96.345,103.113,101.062,104.476,104.941,104.563,100.717,106.364,107.46,103.319,92.106,93.039,141.207,140.261,101.235,102.403,102.008,102.435,100.592,102.825,97.611,115.179,101.923,94.007,112.908,96.792,96.693,86.384,98.042,97.634,96.971,99.469,98.282,96.701,95.343,16643365.0,5893277.0,386987.0,4185398.0,1406.26,101.258,96.966,97.934,106.039,106.909,100.466,100.21,107.645,99.999,101.07,98.023,98.01,96.831,101.258,76.0,496.0,0.0,1.0,0.5000000000000003,-0.8660254037844385,1.2246467991473532e-16,-1.0,-0.20791169081775987,0.9781476007338056
2014-07-01,698246.0,2014,Laborable,0,0,0,1.7645293999999998,1.0395095,0.507502,0.3321661,2.9139806,1.9380537,2.5541077,1.4260824,1.9025208,1.3513549,0.7354403999999999,0.5164294,1.8484809,0.9703888,1.2052388,0.6357326999999998,1.3196275000000002,0.8267002,4.5918695000000005,2.8393362000000004,6.488257000000001,3.8567912,1.2429965000000005,0.6450192,103.331,98.937,99.576,99.229,112.156,100.21,98.893,115.091,144.153,101.236,81.775,89.654,100.065,97.068,98.104,79.417,96.419,97.052,98.756,96.37,104.256,96.667,95.109,89.952,101.464,100.826,81.019,101.142,97.993,104.093,99.113,101.8,101.192,102.674,97.391,102.138,100.431,103.517,88.684,100.343,148.43,147.541,99.994,98.298,101.126,98.066,99.711,101.99,99.457,114.36,99.973,92.968,130.422,97.345,95.725,89.34,96.388,96.613,100.285,98.467,103.228,99.423,99.441,16555787.0,5900980.0,377901.0,4071800.0,1378.71,101.286,96.925,97.839,104.693,106.325,100.449,100.252,108.254,99.922,101.75,98.026,98.277,97.226,101.286,85.0,500.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.0,1.0
2014-07-02,690524.0,2014,Laborable,0,0,0,1.5695688,1.1385843,0.4626766,0.3175908,2.8454680000000003,2.0547506,2.3464611000000004,1.5407578,1.9129691,1.3241577,0.7228983,0.5499397,1.6871023,1.0659445,1.0595522,0.6296585000000001,1.20995,0.7926059000000001,4.3588355,2.8054964,6.180552399999999,3.3779197000000005,1.164812,0.5969133,103.331,98.937,99.576,99.229,112.156,100.21,98.893,115.091,144.153,101.236,81.775,89.654,100.065,97.068,98.104,79.417,96.419,97.052,98.756,96.37,104.256,96.667,95.109,89.952,101.464,100.826,81.019,101.142,97.993,104.093,99.113,101.8,101.192,102.674,97.391,102.138,100.431,103.517,88.684,100.343,148.43,147.541,99.994,98.298,101.126,98.066,99.711,101.99,99.457,114.36,99.973,92.968,130.422,97.345,95.725,89.34,96.388,96.613,100.285,98.467,103.228,99.423,99.441,16555787.0,5900980.0,377901.0,4071800.0,1378.71,101.286,96.925,97.839,104.693,106.325,100.449,100.252,108.254,99.922,101.75,98.026,98.277,97.226,101.286,85.0,500.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
2014-07-03,680314.0,2014,Laborable,0,0,0,1.6467492999999995,1.1456394,0.4633797999999999,0.3069430999999999,2.7139126000000005,1.995316,2.3987224,1.5323342,2.2079071000000003,1.415861,0.7991547000000001,0.5518695,1.6574321000000003,0.9510148,1.1580984,0.6097258,1.3840386,0.8501617,4.4468538,2.695548,5.428649999999998,3.4325703,1.1799953999999997,0.6134275,103.331,98.937,99.576,99.229,112.156,100.21,98.893,115.091,144.153,101.236,81.775,89.654,100.065,97.068,98.104,79.417,96.419,97.052,98.756,96.37,104.256,96.667,95.109,89.952,101.464,100.826,81.019,101.142,97.993,104.093,99.113,101.8,101.192,102.674,97.391,102.138,100.431,103.517,88.684,100.343,148.43,147.541,99.994,98.298,101.126,98.066,99.711,101.99,99.457,114.36,99.973,92.968,130.422,97.345,95.725,89.34,96.388,96.613,100.285,98.467,103.228,99.423,99.441,16555787.0,5900980.0,377901.0,4071800.0,1378.71,101.286,96.925,97.839,104.693,106.325,100.449,100.252,108.254,99.922,101.75,98.026,98.277,97.226,101.286,85.0,500.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306
2014-07-04,677154.0,2014,Laborable,0,0,0,1.6963637,1.1355793,0.5097105,0.3213627999999999,3.2099323,1.7762344,2.7752132,1.4876981,2.1257712,1.5228374000000002,0.7350401,0.5225299999999999,1.9392621,0.902587,1.3224318000000002,0.6236649,1.4101038,0.9196883,4.9867768,2.6817314000000003,6.560385000000001,3.022609500000001,1.388708,0.6212241,103.331,98.937,99.576,99.229,112.156,100.21,98.893,115.091,144.153,101.236,81.775,89.654,100.065,97.068,98.104,79.417,96.419,97.052,98.756,96.37,104.256,96.667,95.109,89.952,101.464,100.826,81.019,101.142,97.993,104.093,99.113,101.8,101.192,102.674,97.391,102.138,100.431,103.517,88.684,100.343,148.43,147.541,99.994,98.298,101.126,98.066,99.711,101.99,99.457,114.36,99.973,92.968,130.422,97.345,95.725,89.34,96.388,96.613,100.285,98.467,103.228,99.423,99.441,16555787.0,5900980.0,377901.0,4071800.0,1378.71,101.286,96.925,97.839,104.693,106.325,100.449,100.252,108.254,99.922,101.75,98.026,98.277,97.226,101.286,85.0,500.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763
2014-07-05,623548.0,2014,Laborable,0,0,0,1.5698076,1.0675431,0.5581481,0.3521733999999999,3.2057015,1.949058,2.8179977,1.5338784,2.2197487,1.530706,0.756645,0.5145417999999999,2.0373195,1.0825446,1.4064403,0.6963357,1.5147463,0.9017837,5.073603300000001,3.0112606,7.2808977,3.8399685,1.4881973999999998,0.7284029000000001,103.331,98.937,99.576,99.229,112.156,100.21,98.893,115.091,144.153,101.236,81.775,89.654,100.065,97.068,98.104,79.417,96.419,97.052,98.756,96.37,104.256,96.667,95.109,89.952,101.464,100.826,81.019,101.142,97.993,104.093,99.113,101.8,101.192,102.674,97.391,102.138,100.431,103.517,88.684,100.343,148.43,147.541,99.994,98.298,101.126,98.066,99.711,101.99,99.457,114.36,99.973,92.968,130.422,97.345,95.725,89.34,96.388,96.613,100.285,98.467,103.228,99.423,99.441,16555787.0,5900980.0,377901.0,4071800.0,1378.71,101.286,96.925,97.839,104.693,106.325,100.449,100.252,108.254,99.922,101.75,98.026,98.277,97.226,101.286,85.0,500.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866
2014-07-06,572270.0,2014,No Laborable,0,0,0,1.6820892,1.1036088999999998,0.4795786999999999,0.3313988,3.2363971,2.0636362,2.503376,1.6160457,1.934911,1.3331436,0.7341251,0.5045573,1.9638481,1.1284663,1.121092,0.7481367999999998,1.3235792999999996,0.8178024999999999,4.548136700000001,2.9824762,6.1737983000000005,3.9290854,1.2139257999999995,0.6717548,103.331,98.937,99.576,99.229,112.156,100.21,98.893,115.091,144.153,101.236,81.775,89.654,100.065,97.068,98.104,79.417,96.419,97.052,98.756,96.37,104.256,96.667,95.109,89.952,101.464,100.826,81.019,101.142,97.993,104.093,99.113,101.8,101.192,102.674,97.391,102.138,100.431,103.517,88.684,100.343,148.43,147.541,99.994,98.298,101.126,98.066,99.711,101.99,99.457,114.36,99.973,92.968,130.422,97.345,95.725,89.34,96.388,96.613,100.285,98.467,103.228,99.423,99.441,16555787.0,5900980.0,377901.0,4071800.0,1378.71,101.286,96.925,97.839,104.693,106.325,100.449,100.252,108.254,99.922,101.75,98.026,98.277,97.226,101.286,85.0,500.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624
2014-07-07,665916.0,2014,Laborable,0,0,0,1.7602749,1.2103385,0.5304932,0.3209687,2.9053127000000005,2.124284,2.6526110000000003,1.6778007,1.9237261,1.2603375,0.6258284,0.4448577,1.8841528000000003,1.0512492000000002,1.2859618999999998,0.6592467000000001,1.178215,0.7379044,3.838587499999999,2.432064,6.229394999999999,3.6586871,1.1702188999999998,0.5970384,103.331,98.937,99.576,99.229,112.156,100.21,98.893,115.091,144.153,101.236,81.775,89.654,100.065,97.068,98.104,79.417,96.419,97.052,98.756,96.37,104.256,96.667,95.109,89.952,101.464,100.826,81.019,101.142,97.993,104.093,99.113,101.8,101.192,102.674,97.391,102.138,100.431,103.517,88.684,100.343,148.43,147.541,99.994,98.298,101.126,98.066,99.711,101.99,99.457,114.36,99.973,92.968,130.422,97.345,95.725,89.34,96.388,96.613,100.285,98.467,103.228,99.423,99.441,16555787.0,5900980.0,377901.0,4071800.0,1378.71,101.286,96.925,97.839,104.693,106.325,100.449,100.252,108.254,99.922,101.75,98.026,98.277,97.226,101.286,85.0,500.0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,0.9377521321470804,0.3473052528448203
2014-07-08,688545.0,2014,Laborable,0,0,0,1.7235529,1.0975729,0.6248117,0.3495992999999999,2.960677,1.968101,2.8414272,1.4748972,2.0452038000000003,1.3764526,0.6635497,0.432758,1.903692,1.0695555,1.4202313999999998,0.6516832999999999,1.2229038,0.7763887999999999,4.4924309,2.3569471,6.861802400000001,3.4638381,1.3207287,0.5597049,103.331,98.937,99.576,99.229,112.156,100.21,98.893,115.091,144.153,101.236,81.775,89.654,100.065,97.068,98.104,79.417,96.419,97.052,98.756,96.37,104.256,96.667,95.109,89.952,101.464,100.826,81.019,101.142,97.993,104.093,99.113,101.8,101.192,102.674,97.391,102.138,100.431,103.517,88.684,100.343,148.43,147.541,99.994,98.298,101.126,98.066,99.711,101.99,99.457,114.36,99.973,92.968,130.422,97.345,95.725,89.34,96.388,96.613,100.285,98.467,103.228,99.423,99.441,16555787.0,5900980.0,377901.0,4071800.0,1378.71,101.286,96.925,97.839,104.693,106.325,100.449,100.252,108.254,99.922,101.75,98.026,98.277,97.226,101.286,85.0,500.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,0.9884683243281114,0.1514277775045767
2014-07-09,697881.0,2014,Laborable,0,0,0,1.6961270000000002,1.1201617,0.5889331999999999,0.3792051,2.8740095,2.0657414,2.814684,1.6123771,2.0128148999999995,1.3643744,0.6627409,0.4757901,1.8699402,1.1216148,1.4868762999999998,0.7533532,1.1818106000000002,0.7878134,4.3116263,2.5269000000000004,6.565089499999999,3.7231337,1.1876127,0.5134597999999999,103.331,98.937,99.576,99.229,112.156,100.21,98.893,115.091,144.153,101.236,81.775,89.654,100.065,97.068,98.104,79.417,96.419,97.052,98.756,96.37,104.256,96.667,95.109,89.952,101.464,100.826,81.019,101.142,97.993,104.093,99.113,101.8,101.192,102.674,97.391,102.138,100.431,103.517,88.684,100.343,148.43,147.541,99.994,98.298,101.126,98.066,99.711,101.99,99.457,114.36,99.973,92.968,130.422,97.345,95.725,89.34,96.388,96.613,100.285,98.467,103.228,99.423,99.441,16555787.0,5900980.0,377901.0,4071800.0,1378.71,101.286,96.925,97.839,104.693,106.325,100.449,100.252,108.254,99.922,101.75,98.026,98.277,97.226,101.286,85.0,500.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,0.9987165071710528,-0.05064916883871264
2014-07-10,697422.0,2014,Laborable,0,0,0,1.7552705,1.1814463,0.550352,0.3816368999999999,2.8580250000000005,1.9705075,2.8662924,1.7719280000000004,2.0677487,1.2533619,0.6947524999999999,0.4579658,1.8913258,1.0561017,1.4345697000000002,0.7761771999999999,1.2218327000000002,0.7085852,4.5251924,2.2623440999999995,6.596169199999999,3.1672456,1.2424888000000005,0.4061688,103.331,98.937,99.576,99.229,112.156,100.21,98.893,115.091,144.153,101.236,81.775,89.654,100.065,97.068,98.104,79.417,96.419,97.052,98.756,96.37,104.256,96.667,95.109,89.952,101.464,100.826,81.019,101.142,97.993,104.093,99.113,101.8,101.192,102.674,97.391,102.138,100.431,103.517,88.684,100.343,148.43,147.541,99.994,98.298,101.126,98.066,99.711,101.99,99.457,114.36,99.973,92.968,130.422,97.345,95.725,89.34,96.388,96.613,100.285,98.467,103.228,99.423,99.441,16555787.0,5900980.0,377901.0,4071800.0,1378.71,101.286,96.925,97.839,104.693,106.325,100.449,100.252,108.254,99.922,101.75,98.026,98.277,97.226,101.286,85.0,500.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,0.9680771188662043,-0.2506525322587204
2014-07-11,694983.0,2014,Laborable,0,0,0,1.6191927,1.1169898,0.5231739,0.3761068999999999,2.9335215000000003,1.8747612,2.7381149,1.6402426,2.0955893,1.3641694,0.6885557999999999,0.4733662,1.9138849,1.0269455,1.4724228999999998,0.7583506,1.2377239999999998,0.7838993999999999,4.7470425,2.3998352,6.8894026,3.2230368000000005,1.3396138,0.4644808999999999,103.331,98.937,99.576,99.229,112.156,100.21,98.893,115.091,144.153,101.236,81.775,89.654,100.065,97.068,98.104,79.417,96.419,97.052,98.756,96.37,104.256,96.667,95.109,89.952,101.464,100.826,81.019,101.142,97.993,104.093,99.113,101.8,101.192,102.674,97.391,102.138,100.431,103.517,88.684,100.343,148.43,147.541,99.994,98.298,101.126,98.066,99.711,101.99,99.457,114.36,99.973,92.968,130.422,97.345,95.725,89.34,96.388,96.613,100.285,98.467,103.228,99.423,99.441,16555787.0,5900980.0,377901.0,4071800.0,1378.71,101.286,96.925,97.839,104.693,106.325,100.449,100.252,108.254,99.922,101.75,98.026,98.277,97.226,101.286,85.0,500.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,0.8978045395707416,-0.4403941515576344
2014-07-12,617780.0,2014,Laborable,0,0,0,1.5734933,1.1513615,0.5362819,0.3638390999999999,2.8987464000000003,1.9142948,2.6691770000000004,1.576846,2.1480177,1.3759785,0.6783636,0.4661419,1.9200595,1.0797183,1.5030405999999998,0.7439762,1.2921888,0.7992418,4.6541012,2.6620411,7.0858241,3.5305600000000004,1.3719753999999995,0.5459788,103.331,98.937,99.576,99.229,112.156,100.21,98.893,115.091,144.153,101.236,81.775,89.654,100.065,97.068,98.104,79.417,96.419,97.052,98.756,96.37,104.256,96.667,95.109,89.952,101.464,100.826,81.019,101.142,97.993,104.093,99.113,101.8,101.192,102.674,97.391,102.138,100.431,103.517,88.684,100.343,148.43,147.541,99.994,98.298,101.126,98.066,99.711,101.99,99.457,114.36,99.973,92.968,130.422,97.345,95.725,89.34,96.388,96.613,100.285,98.467,103.228,99.423,99.441,16555787.0,5900980.0,377901.0,4071800.0,1378.71,101.286,96.925,97.839,104.693,106.325,100.449,100.252,108.254,99.922,101.75,98.026,98.277,97.226,101.286,85.0,500.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,0.7907757369376985,-0.6121059825476629
2014-07-13,565861.0,2014,No Laborable,0,0,0,1.5857288,1.1511513,0.5316706999999999,0.3858121999999999,2.9512192999999995,1.9829188,2.6728487,1.6346442,2.2072666,1.3190647,0.7150864,0.478534,1.9794809,1.1154954,1.5150456,0.7544736000000001,1.4438699,0.777277,4.950029,2.715215,7.5249283,3.9190008,1.5592784,0.6128911,103.331,98.937,99.576,99.229,112.156,100.21,98.893,115.091,144.153,101.236,81.775,89.654,100.065,97.068,98.104,79.417,96.419,97.052,98.756,96.37,104.256,96.667,95.109,89.952,101.464,100.826,81.019,101.142,97.993,104.093,99.113,101.8,101.192,102.674,97.391,102.138,100.431,103.517,88.684,100.343,148.43,147.541,99.994,98.298,101.126,98.066,99.711,101.99,99.457,114.36,99.973,92.968,130.422,97.345,95.725,89.34,96.388,96.613,100.285,98.467,103.228,99.423,99.441,16555787.0,5900980.0,377901.0,4071800.0,1378.71,101.286,96.925,97.839,104.693,106.325,100.449,100.252,108.254,99.922,101.75,98.026,98.277,97.226,101.286,85.0,500.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,0.6513724827222223,-0.758758122692791
2014-07-14,702561.0,2014,Laborable,0,0,0,1.6299415000000002,1.1160097,0.5655153,0.3778203999999999,3.0381429000000004,2.1107386,2.9295715,1.650985,2.2509888,1.5321265,0.7144436000000001,0.5578376,2.0427021,1.1530096,1.5683865,0.7850356999999999,1.3994232999999998,0.9556294,4.853381500000001,3.0637321,7.904641399999999,4.543910799999999,1.5493062,0.7416027000000001,103.331,98.937,99.576,99.229,112.156,100.21,98.893,115.091,144.153,101.236,81.775,89.654,100.065,97.068,98.104,79.417,96.419,97.052,98.756,96.37,104.256,96.667,95.109,89.952,101.464,100.826,81.019,101.142,97.993,104.093,99.113,101.8,101.192,102.674,97.391,102.138,100.431,103.517,88.684,100.343,148.43,147.541,99.994,98.298,101.126,98.066,99.711,101.99,99.457,114.36,99.973,92.968,130.422,97.345,95.725,89.34,96.388,96.613,100.285,98.467,103.228,99.423,99.441,16555787.0,5900980.0,377901.0,4071800.0,1378.71,101.286,96.925,97.839,104.693,106.325,100.449,100.252,108.254,99.922,101.75,98.026,98.277,97.226,101.286,85.0,500.0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.23931566428755743,-0.9709418174260521,0.48530196253108104,-0.8743466161445821
2014-07-15,734494.0,2014,Laborable,0,0,0,1.7686011999999995,1.1745258,0.633051,0.4045637999999999,2.9809252,2.1353583000000005,2.9562843,1.6907222000000002,2.3581741000000003,1.4680733,0.7266796,0.541335,2.0554763,1.193348,1.6116849,0.8403711999999999,1.5527377999999998,0.8840555999999998,4.9537458,3.1297051,8.046932,4.6305703,1.7549027,0.8297404,103.331,98.937,99.576,99.229,112.156,100.21,98.893,115.091,144.153,101.236,81.775,89.654,100.065,97.068,98.104,79.417,96.419,97.052,98.756,96.37,104.256,96.667,95.109,89.952,101.464,100.826,81.019,101.142,97.993,104.093,99.113,101.8,101.192,102.674,97.391,102.138,100.431,103.517,88.684,100.343,148.43,147.541,99.994,98.298,101.126,98.066,99.711,101.99,99.457,114.36,99.973,92.968,130.422,97.345,95.725,89.34,96.388,96.613,100.285,98.467,103.228,99.423,99.441,16555787.0,5900980.0,377901.0,4071800.0,1378.71,101.286,96.925,97.839,104.693,106.325,100.449,100.252,108.254,99.922,101.75,98.026,98.277,97.226,101.286,85.0,500.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.23931566428755743,-0.9709418174260521,0.29936312297335804,-0.9541392564000488
