Fecha,A3_Tmax,A3_Tmin,A4_Tmax,A4_Tmin,B3_Tmax,B3_Tmin,B4_Tmax,B4_Tmin,C1_Tmax,C1_Tmin,C2_Tmax,C2_Tmin,C3_Tmax,C3_Tmin,C4_Tmax,C4_Tmin,D1_Tmax,D1_Tmin,D2_Tmax,D2_Tmin,D3_Tmax,D3_Tmin,E1_Tmax,E1_Tmin
2020-12-22 00:00:00,1.0913848,0.5241,0.3698447,0.1680223,1.8787829999999999,0.715113,1.6099285,0.6443605000000001,1.7263608000000001,1.1169922,0.4289123,0.1714215,1.157422,0.33159489999999997,0.7114126999999999,0.30028409999999994,1.0124989,0.6001984999999999,2.8571033000000003,1.2721814999999999,2.371545,1.4012419,0.7604825000000001,0.34196400000000005
2020-12-23 00:00:00,1.1965305,0.5336079,0.3472825,0.1872563,1.9556384999999998,0.7121749,1.4490235999999999,0.5516738,1.4721037999999997,0.7304899,0.4200651000000001,0.2389295,1.1986025,0.2865484,0.6078167000000001,0.2916957,0.8603586,0.38781129999999997,2.3957516000000005,1.3419585,2.4380377,1.2171547,0.6356839000000001,0.2118306
2020-12-24 00:00:00,1.121003,0.5993096,0.34545460000000006,0.1745406,1.7208524000000003,0.8340023000000001,1.5182971,0.6465253000000001,1.0489665,0.5405495,0.3859007,0.1762463,1.0037766,0.33546390000000004,0.6103743999999999,0.25689749999999995,0.582346,0.2716026,1.9867705999999996,0.7838041000000002,2.6471627,1.2955516,0.4025262,-0.03861149999999999
2020-12-25 00:00:00,1.0693480000000002,0.5304724,0.3542754,0.1658845,1.4773230000000002,0.6680699999999999,1.345816,0.5540919000000001,0.9848326,0.43858939999999996,0.3432537,0.12717459999999997,0.8428862,0.1366969,0.5535242,0.11537570000000001,0.4574081,0.1287612,1.5060869,0.3326809000000001,2.0804569,0.2958447999999999,0.19171670000000002,-0.17909829999999996
2020-12-26 00:00:00,0.8964316999999999,0.4025109,0.2702813,0.0798063,1.4382972000000003,0.4347873,1.1224185,0.22685609999999998,0.9588507,0.3044759999999999,0.3433131,0.02954969999999999,0.7803000999999999,-0.06784530000000001,0.4193297,-0.02064059999999999,0.47469169999999994,0.0922382,1.7697041,-0.022797400000000034,2.0938592000000003,-0.27889640000000004,0.2609555,-0.25762270000000004
2020-12-27 00:00:00,0.9322108,0.2366034,0.2862456,0.0579925,1.4931399,0.14009780000000002,1.1793913,0.03658539999999997,1.1491682,0.296418,0.2976933,0.009529499999999979,0.8992143,-0.16001810000000002,0.45671059999999997,-0.10023119999999999,0.6235868,0.0969492,1.3203330999999998,-0.21427340000000003,1.8891883,-0.47773889999999997,0.35396809999999995,-0.2129918
2020-12-28 00:00:00,1.0107784,0.43537039999999994,0.3122515,0.1585745,1.6304545,0.5976746,1.3414114,0.42598470000000005,0.9566296,0.5390136,0.3734651,0.1680911,0.8227781,0.3317345,0.4807575,0.17251439999999998,0.5118727,0.22306919999999994,1.7145175000000001,0.6424498,2.2078111,0.5855483,0.2722116,-0.026081300000000005
2020-12-29 00:00:00,0.9110763000000001,0.43298939999999997,0.30497889999999994,0.12472559999999999,1.5029854999999996,0.6866734000000001,1.2428036,0.37700659999999997,0.8233716999999999,0.3970132,0.369099,0.1186778,0.7250555000000001,0.15760200000000002,0.4469429999999999,0.1238258,0.4186594,0.1611907,1.7507093999999999,0.4549985000000001,1.9904918999999999,0.28081490000000003,0.20340919999999996,-0.11369450000000002
2020-12-30 00:00:00,0.7846898,0.2931075,0.29103959999999995,0.1056021,1.4733897,0.5282647,1.1776590999999998,0.205955,0.8614917,0.4451496,0.3360301,0.08721729999999998,0.7545255,0.06525450000000001,0.42255279999999995,-0.0013843000000000165,0.44061680000000003,0.1429678,1.5669067000000003,0.14914499999999997,2.0586279,0.10312959999999992,0.19642520000000002,-0.15383070000000001
2020-12-31 00:00:00,0.8333944999999999,0.2615644,0.28808429999999996,0.0795603,1.5382826,0.3895483,1.1712152,0.09083919999999998,1.0081018,0.44854770000000005,0.3610086,0.05649269999999999,0.7868443,-0.017457599999999983,0.4265972,-0.04094039999999999,0.5314361,0.1917448,1.7717144999999999,0.19546769999999994,1.8943922,-0.2968541,0.28013730000000003,-0.0747979
